source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
X2-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fina__SCMY_PC1033334_224_20260405-BODS_V1_1.xml,PC1033334:224,2,VJ678,SCMY:PC1033334:224:2,Chester - Ellesmere Port - Runcorn,outbound,13:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Tuesday,2025-10-14,13,14.95,53.4608700695844,-2.8912468020005315
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1575,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,10:20:00,Sunday,28.0,Sunday,2025-08-10,10,1.03,53.33386461032305,-2.930195188094444
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2696,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,13:47:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2026-06-01,13,1.95,53.46756836783717,-2.6704036021640354
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1795,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,09:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Wednesday,2026-05-20,9,14.31,53.30686406390774,-2.791349455545555
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1892,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,21:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2026-02-19,21,5.43,53.461998931382595,-2.8332023873120593
6-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_390_20260405-BODS_V1_1.xml,PC1033334:390,6,VJ1129,SCMY:PC1033334:390:6,"Rivacre, Naylor Place - Ledsham, Bayweaver Street",outbound,18:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",23.0,Thursday,2026-03-12,18,0.49,53.45940956449423,-2.9243400086256925
760-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_547_20251023-BODS_V1_1.xml,PC1033334:547,760,VJ3621,SCMY:PC1033334:547:760,Gamble Avenue - Dalehead Place,inbound,15:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",18.0,Friday,2026-05-15,15,-1.42,53.31439401738928,-2.7837501578423085
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2727,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,16:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Wednesday,2026-01-07,16,1.94,53.33891347413327,-2.6966259937647656
CH9-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_397_20260405-BODS_V1_1.xml,PC1033334:397,9,VJ1890,SCMY:PC1033334:397:9,"Pipers Ash, Crossley Crescent - Chester Bus Interchange",inbound,07:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Friday,2025-12-26,7,8.09,53.46968968562737,-2.9683844981312073
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2293,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,15:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",48.0,Thursday,2025-12-11,15,3.92,53.475890922833656,-2.872926532238198
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ920,SCMY:PC1033334:12:17A,Liverpool - Kirkby Ind Est,outbound,20:57:00,Saturday,57.0,Saturday,2026-06-27,20,4.18,53.395206800357215,-2.8415791105956787
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ730,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,14:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Friday,2025-10-17,14,1.84,53.35500323101147,-2.8322173891118076
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1861,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,14:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Wednesday,2025-11-26,14,1.39,53.306443266813005,-2.898035261088238
6-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_390_20260405-BODS_V1_1.xml,PC1033334:390,6,VJ1132,SCMY:PC1033334:390:6A,"Rivacre, Naylor Place - Ledsham, Bayweaver Street",outbound,18:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Tuesday,2025-12-16,18,2.66,53.35023188091873,-2.881236386523652
X2-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_224_20260719-BODS_V1_1.xml,PC1033334:224,2,VJ1120,SCMY:PC1033334:224:2,Chester - Ellesmere Port - Cheshire Oaks,outbound,19:50:00,Saturday,38.0,Saturday,2026-06-20,19,-0.88,53.431157666364506,-2.8747452212447904
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2760,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,19:29:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Thursday,2025-12-04,19,5.73,53.451313603222495,-2.794755598636803
6-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_390_20260405-BODS_V1_1.xml,PC1033334:390,6,VJ1074,SCMY:PC1033334:390:6A,"Ellesmere Port Bus Interchange, Stand G - Ellesmere Port Bus Interchange, Stand E",outbound,08:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Tuesday,2026-03-24,8,20.46,53.47409973851474,-2.942746546854914
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2799,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,08:57:00,Saturday,35.0,Saturday,2025-11-01,8,19.71,53.43043846201449,-2.7369618347747813
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ24,SCMY:PC1033334:450:16,Moreton Cross - Eastham Rake Railway Station,outbound,11:13:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Monday,2025-09-22,11,1.15,53.359243090873264,-2.8714176259510267
5-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_198_20260719-BODS_V1_1.xml,PC1033334:198,5,VJ1547,SCMY:PC1033334:198:5,Chester - Wrexham,inbound,17:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",19.0,Tuesday,2025-09-09,17,7.83,53.430878980446145,-2.836909866452
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2747,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,18:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",31.0,Wednesday,2026-03-04,18,6.91,53.31124531389548,-2.717744000931027
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ587,SCMY:PC1033334:189:471,"Heswall Bus Station, D - Liverpool, Whitechapel",inbound,14:41:00,Sunday,52.0,Sunday,2026-07-12,14,-1.23,53.35970862516134,-2.8923341420363062
4-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_573_20260103-BODS_V1_1.xml,PC1033334:573,4,VJ3544,SCMY:PC1033334:573:4A,"Liverpool ONE, Stand 8 - Liverpool ONE, Stand 8",outbound,14:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",52.0,Friday,2025-08-15,14,17.6,53.33207899371004,-2.826288961497788
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1622,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,10:13:00,Sunday,38.0,Sunday,2025-09-14,10,-0.35,53.45198133057791,-2.966458383957981
X2-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_224_20260719-BODS_V1_1.xml,PC1033334:224,2,VJ1105,SCMY:PC1033334:224:2,Chester - Ellesmere Port - Runcorn,outbound,15:50:00,Saturday,34.0,Saturday,2025-09-06,15,1.11,53.44555953628794,-2.9111525475013904
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1261,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,10:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Thursday,2026-06-25,10,0.2,53.336462318752304,-2.8762473566861746
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ486,SCMY:PC1033334:3:14A,Liverpool - Kirkby,outbound,13:13:00,"Monday,Tuesday,Wednesday,Thursday,Friday",50.0,Wednesday,2026-07-01,13,3.46,53.422816449162696,-2.6536473260581483
31-None--SCMY-GM-2026-02-01-Gillmoss_April_19th_LIVE__SCMY_PC1033334_616_20260419-BODS_V1_1.xml,PC1033334:616,31,VJ167,SCMY:PC1033334:616:32,Maghull Station - Maghull Station,outbound,23:20:00,Saturday,28.0,Saturday,2026-07-04,23,2.1,53.43481563200578,-2.851741581069014
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2184,SCMY:PC1033334:19:53,Queen Square - Crosby,outbound,13:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Thursday,2026-04-16,13,2.92,53.386392707973044,-2.9015987257978435
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ348,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station,inbound,06:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",114.0,Tuesday,2025-12-16,6,-0.63,53.30427434734315,-2.741892581451717
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2796,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,06:57:00,"Monday,Tuesday,Wednesday,Thursday,Friday",90.0,Wednesday,2025-11-26,6,1.9,53.32827080413467,-2.881080794502623
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ742,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,15:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Wednesday,2026-07-29,15,-0.65,53.46658149435946,-2.832957668775437
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3191,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,13:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Monday,2026-04-13,13,0.07,53.44544161818535,-2.964922548824017
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2763,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,20:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",35.0,Wednesday,2025-12-03,20,3.13,53.349839425594546,-2.8333068166592863
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3143,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,10:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Monday,2026-05-18,10,5.48,53.44588473626141,-2.681903184269613
97_97A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_384_20260719-BODS_V1_1.xml,PC1033334:384,97,VJ2490,SCMY:PC1033334:384:97,Kirkby Rail Stn - Kirkby Rail Stn,outbound,13:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Friday,2025-10-03,13,2.51,53.36158743400207,-2.7444559793994854
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3243,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,16:49:00,"Monday,Tuesday,Wednesday,Thursday,Friday",81.0,Thursday,2026-05-21,16,1.65,53.41573070803817,-2.9700766880128473
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3186,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,12:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Thursday,2025-11-13,12,-1.4,53.31672610261366,-2.8524589449048867
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1648,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,11:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2026-06-01,11,1.73,53.471364469158864,-2.8262188052207566
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ843,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,08:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",73.0,Wednesday,2025-12-17,8,6.55,53.408643097341546,-2.9366514680523776
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2159,SCMY:PC1033334:19:53,Queen Square - Crosby,outbound,10:42:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Wednesday,2025-12-03,10,2.19,53.33335116470776,-2.8755728073557356
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ676,SCMY:PC1033334:15:20,Kirkbyt - Northwood,outbound,06:03:00,Sunday,10.0,Sunday,2025-10-19,6,0.06,53.306741274172744,-2.870985804703664
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ467,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station via Zoo,inbound,09:25:00,Saturday,106.0,Saturday,2026-04-04,9,5.18,53.38325199538107,-2.947674011183927
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1874,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,18:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Friday,2026-02-06,18,11.56,53.47560015388129,-2.9749779183121574
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ277,SCMY:PC1033334:188:52,"Chester Interchange, Stand E - Chester Bus Interchange",outbound,19:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Monday,2025-12-15,19,5.42,53.35608948763909,-2.9537442367516595
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2619,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,07:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Friday,2025-09-26,7,3.54,53.43474314402388,-2.8643117691027102
X2-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_224_20260719-BODS_V1_1.xml,PC1033334:224,2,VJ1047,SCMY:PC1033334:224:2,Chester - Ellesmere Port - Runcorn,outbound,16:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",95.0,Tuesday,2025-11-25,16,20.71,53.41179921950611,-2.899064673977325
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ676,SCMY:PC1033334:189:471,Liverpool - Heswall Bus Station,outbound,19:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",44.0,Monday,2025-12-15,19,3.93,53.3674609134545,-2.836104920273414
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2334,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,21:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Tuesday,2026-06-16,21,10.11,53.31833544520314,-2.9578820020212477
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ592,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,07:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",10.0,Thursday,2025-10-02,7,2.66,53.46055077732492,-2.702206235251299
6-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_390_20260719-BODS_V1_1.xml,PC1033334:390,6,VJ182,SCMY:PC1033334:390:6A,"Ledsham, Bayweaver Street - Ellesmere Port Bus Interchange",inbound,19:25:00,Saturday,25.0,Saturday,2025-12-13,19,3.62,53.32763421121846,-2.7470061803664048
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ122,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,08:20:00,Saturday,53.0,Saturday,2026-05-09,8,3.84,53.45874824640678,-2.829396366809551
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1442,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,16:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",103.0,Tuesday,2026-05-19,16,3.53,53.40291499309226,-2.74686091696931
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3162,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,11:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Tuesday,2025-10-28,11,3.1,53.47552712219398,-2.876172096368517
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1503,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,11:07:00,Saturday,86.0,Saturday,2026-07-18,11,2.34,53.419608157404525,-2.6963485172947217
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ24,SCMY:PC1033334:450:16,Moreton Cross - Eastham Rake Railway Station,outbound,11:13:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Thursday,2025-08-28,11,16.06,53.33459888865375,-2.7231015666344547
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3146,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,10:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Tuesday,2025-09-16,10,0.9,53.32692106971868,-2.708313995334588
CHPR1-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_383_20260719-BODS_V1_1.xml,PC1033334:383,PR1,VJ1768,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,16:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Wednesday,2026-03-11,16,0.68,53.45600941367888,-2.955393879743782
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2811,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,09:32:00,"Monday,Tuesday,Wednesday,Thursday,Friday",80.0,Thursday,2025-12-25,9,1.51,53.44378516662077,-2.9249713365559904
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2301,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,16:31:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Friday,2026-01-09,16,-1.44,53.35155489528374,-2.726313952867197
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1874,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,15:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Tuesday,2026-02-10,15,3.4,53.3809117404412,-2.6783695781566825
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1188,SCMY:PC1033334:197:14A,Chester - Blacon Parade,inbound,12:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Wednesday,2026-02-04,12,-1.18,53.37379242932827,-2.7036461984279985
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ90,SCMY:PC1033334:450:16,Eastham Rake Railway Station - Moreton Cross,inbound,14:28:00,Saturday,62.0,Saturday,2025-11-15,14,6.45,53.33712996062464,-2.753110979353648
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2959,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,19:51:00,Saturday,69.0,Saturday,2025-12-13,19,11.05,53.30143108390967,-2.8054584784561607
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ978,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,15:27:00,Sunday,48.0,Sunday,2026-05-24,15,-0.72,53.33636639579087,-2.961469533942844
CHPR1-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_383_20260719-BODS_V1_1.xml,PC1033334:383,PR1,VJ1749,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,09:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Tuesday,2025-11-11,9,-0.86,53.41214206532817,-2.762453407980417
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ640,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,04:56:00,"Monday,Tuesday,Wednesday,Thursday,Friday",44.0,Wednesday,2026-03-25,4,1.22,53.43081845268858,-2.764348764886764
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ629,SCMY:PC1033334:397:9,"Pipers Ash, Crossley Crescent - Chester Bus Interchange",inbound,16:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Tuesday,2025-12-23,16,13.63,53.32182158830547,-2.965148225138929
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ99,SCMY:PC1033334:186:41,Mill Park - Arrowe Park Hospital,inbound,08:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",80.0,Friday,2026-05-15,8,15.95,53.45659080032455,-2.8835607258685476
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ781,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,20:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Thursday,2025-10-30,20,7.87,53.46457396856053,-2.75359787345603
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1057,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,11:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Friday,2026-07-24,11,-1.37,53.37429794620308,-2.9280886765271554
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1916,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,19:43:00,"Monday,Tuesday,Wednesday,Thursday,Friday",35.0,Wednesday,2025-12-31,19,2.21,53.357256403154764,-2.919177352393187
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2136,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,07:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Monday,2026-05-25,7,34.66,53.40696465664089,-2.721207296122825
